Jahr,Delikt,Geschlecht,Beziehungsart,Fälle,Straftaten_Total,davon_versucht,davon_mehrfach,Anzahl_geschaedigter_Personen_Total,<10 Jahre,10 - 19 Jahre,20 - 29 Jahre,30 - 39 Jahre,40 - 49 Jahre,50 - 59 Jahre,60 - 69 Jahre,70 Jahre und +
2017,Missbrauch einer Fernmeldeanlage (Art. 179septies),männlich,   ehemalige Partnerschaft,,,,,41,0,1.0,11.0,11.0,8,8,1,1
2017,Missbrauch einer Fernmeldeanlage (Art. 179septies),männlich,   Eltern-Kind-Beziehung,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2017,Missbrauch einer Fernmeldeanlage (Art. 179septies),männlich,   andere Verwandtschaftsbeziehung,,,,,12,0,0.0,2.0,3.0,2,2,3,0
2017,Missbrauch einer Fernmeldeanlage (Art. 179septies),weiblich,Alle,,,,,433,2,46.0,113.0,142.0,86,36,7,1
2017,Missbrauch einer Fernmeldeanlage (Art. 179septies),weiblich,   Partnerschaft,,,,,66,0,3.0,16.0,23.0,14,9,1,0
2017,Missbrauch einer Fernmeldeanlage (Art. 179septies),weiblich,   ehemalige Partnerschaft,,,,,343,0,39.0,94.0,118.0,70,21,1,0
2017,Missbrauch einer Fernmeldeanlage (Art. 179septies),weiblich,   Eltern-Kind-Beziehung,,,,,14,2,1.0,3.0,1.0,1,2,3,1
2017,Missbrauch einer Fernmeldeanlage (Art. 179septies),weiblich,   andere Verwandtschaftsbeziehung,,,,,17,0,3.0,2.0,2.0,4,4,2,0
2017,Drohung (Art. 180),Total,Alle,3470.0,3795.0,2.0,699.0,3677,62,318.0,839.0,1115.0,798,384,102,59
2017,Drohung (Art. 180),männlich,Alle,,,,,736,36,86.0,117.0,160.0,141,125,44,27
2017,Drohung (Art. 180),männlich,   Partnerschaft,,,,,251,1,2.0,37.0,81.0,55,51,17,7
2017,Drohung (Art. 180),männlich,   ehemalige Partnerschaft,,,,,148,0,8.0,29.0,40.0,47,19,4,1
2017,Drohung (Art. 180),männlich,   Eltern-Kind-Beziehung,,,,,188,30,62.0,23.0,7.0,19,23,12,12
2017,Drohung (Art. 180),männlich,   andere Verwandtschaftsbeziehung,,,,,161,5,16.0,32.0,35.0,21,33,11,8
2017,Drohung (Art. 180),weiblich,Alle,,,,,2941,26,232.0,722.0,955.0,657,259,58,32
2017,Drohung (Art. 180),weiblich,   Partnerschaft,,,,,1644,0,31.0,427.0,590.0,420,128,32,16
2017,Drohung (Art. 180),weiblich,   ehemalige Partnerschaft,,,,,921,1,75.0,256.0,340.0,180,61,8,0
2017,Drohung (Art. 180),weiblich,   Eltern-Kind-Beziehung,,,,,258,21,94.0,13.0,18.0,44,48,10,10
2017,Drohung (Art. 180),weiblich,   andere Verwandtschaftsbeziehung,,,,,205,4,36.0,54.0,40.0,32,24,9,6
2017,Nötigung (Art. 181),Total,Alle,655.0,685.0,41.0,113.0,661,14,57.0,184.0,178.0,132,68,18,9
2017,Nötigung (Art. 181),männlich,Alle,,,,,96,7,9.0,11.0,19.0,20,18,9,3
2017,Nötigung (Art. 181),männlich,   Partnerschaft,,,,,32,0,1.0,4.0,9.0,7,9,2,0
2017,Nötigung (Art. 181),männlich,   ehemalige Partnerschaft,,,,,34,0,0.0,6.0,10.0,11,5,1,1
2017,Nötigung (Art. 181),männlich,   Eltern-Kind-Beziehung,,,,,19,7,6.0,0.0,0.0,0,1,3,2
2017,Nötigung (Art. 181),männlich,   andere Verwandtschaftsbeziehung,,,,,12,0,2.0,2.0,0.0,2,3,3,0
2017,Nötigung (Art. 181),weiblich,Alle,,,,,565,7,48.0,173.0,159.0,112,50,9,6
2017,Nötigung (Art. 181),weiblich,   Partnerschaft,,,,,240,0,9.0,83.0,84.0,45,18,0,0
2017,Nötigung (Art. 181),weiblich,   ehemalige Partnerschaft,,,,,263,1,17.0,82.0,72.0,62,24,4,1
2017,Nötigung (Art. 181),weiblich,   Eltern-Kind-Beziehung,,,,,50,6,22.0,5.0,3.0,2,6,3,3
2017,Nötigung (Art. 181),weiblich,   andere Verwandtschaftsbeziehung,,,,,32,0,2.0,13.0,5.0,6,2,2,2
2017,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",Total,Alle,5.0,5.0,1.0,0.0,5,0,4.0,1.0,0.0,0,0,0,0
2017,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",männlich,Alle,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",männlich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",männlich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",männlich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",weiblich,Alle,,,,,5,0,4.0,1.0,0.0,0,0,0,0
2017,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",weiblich,   Partnerschaft,,,,,4,0,3.0,1.0,0.0,0,0,0,0
2017,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",weiblich,   Eltern-Kind-Beziehung,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2017,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",weiblich,   andere Verwandtschaftsbeziehung,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2017,Freiheitsberaubung und Entführung (Art. 183),Total,Alle,138.0,140.0,3.0,9.0,140,9,19.0,42.0,27.0,22,14,3,4
2017,Freiheitsberaubung und Entführung (Art. 183),männlich,Alle,,,,,15,4,4.0,1.0,1.0,1,2,2,0
2017,Freiheitsberaubung und Entführung (Art. 183),männlich,   Partnerschaft,,,,,3,X,0.0,0.0,0.0,X,X,X,X
2017,Freiheitsberaubung und Entführung (Art. 183),männlich,   ehemalige Partnerschaft,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2017,Freiheitsberaubung und Entführung (Art. 183),männlich,   Eltern-Kind-Beziehung,,,,,8,4,4.0,0.0,0.0,0,0,0,0
2017,Freiheitsberaubung und Entführung (Art. 183),männlich,   andere Verwandtschaftsbeziehung,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2017,Freiheitsberaubung und Entführung (Art. 183),weiblich,Alle,,,,,125,5,15.0,41.0,26.0,21,12,1,4
2017,Freiheitsberaubung und Entführung (Art. 183),weiblich,   Partnerschaft,,,,,64,0,5.0,25.0,16.0,13,4,0,1
2017,Freiheitsberaubung und Entführung (Art. 183),weiblich,   ehemalige Partnerschaft,,,,,39,0,4.0,14.0,10.0,6,4,0,1
2017,Freiheitsberaubung und Entführung (Art. 183),weiblich,   Eltern-Kind-Beziehung,,,,,14,3,4.0,0.0,0.0,1,3,1,2
2017,Freiheitsberaubung und Entführung (Art. 183),weiblich,   andere Verwandtschaftsbeziehung,,,,,10,2,2.0,4.0,0.0,1,1,0,0
2017,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),Total,Alle,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0
2017,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),männlich,Alle,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),männlich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),männlich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),männlich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),weiblich,Alle,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),weiblich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),weiblich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Geiselnahme (Art. 185),Total,Alle,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0
2017,Geiselnahme (Art. 185),männlich,Alle,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Geiselnahme (Art. 185),männlich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Geiselnahme (Art. 185),männlich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Geiselnahme (Art. 185),männlich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Geiselnahme (Art. 185),männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Geiselnahme (Art. 185),weiblich,Alle,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Geiselnahme (Art. 185),weiblich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Geiselnahme (Art. 185),weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Geiselnahme (Art. 185),weiblich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Geiselnahme (Art. 185),weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Sexuelle Handlungen mit Kindern (Art. 187),Total,Alle,249.0,300.0,1.0,77.0,294,157,130.0,7.0,0.0,0,0,0,0
2017,Sexuelle Handlungen mit Kindern (Art. 187),männlich,Alle,,,,,75,48,26.0,1.0,0.0,0,0,0,0
2017,Sexuelle Handlungen mit Kindern (Art. 187),männlich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Sexuelle Handlungen mit Kindern (Art. 187),männlich,   ehemalige Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2017,Sexuelle Handlungen mit Kindern (Art. 187),männlich,   Eltern-Kind-Beziehung,,,,,43,27,15.0,1.0,0.0,0,0,0,0
2017,Sexuelle Handlungen mit Kindern (Art. 187),männlich,   andere Verwandtschaftsbeziehung,,,,,31,21,10.0,0.0,0.0,0,0,0,0
2017,Sexuelle Handlungen mit Kindern (Art. 187),weiblich,Alle,,,,,219,109,104.0,6.0,0.0,0,0,0,0
2017,Sexuelle Handlungen mit Kindern (Art. 187),weiblich,   Partnerschaft,,,,,7,0,7.0,0.0,0.0,0,0,0,0
2017,Sexuelle Handlungen mit Kindern (Art. 187),weiblich,   ehemalige Partnerschaft,,,,,11,0,10.0,1.0,0.0,0,0,0,0
2017,Sexuelle Handlungen mit Kindern (Art. 187),weiblich,   Eltern-Kind-Beziehung,,,,,121,66,53.0,2.0,0.0,0,0,0,0
2017,Sexuelle Handlungen mit Kindern (Art. 187),weiblich,   andere Verwandtschaftsbeziehung,,,,,82,43,36.0,3.0,0.0,0,0,0,0
2017,Sexuelle Handlungen mit Abhängigen (Art. 188),Total,Alle,5.0,5.0,1.0,2.0,5,0,5.0,0.0,0.0,0,0,0,0
2017,Sexuelle Handlungen mit Abhängigen (Art. 188),männlich,Alle,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Sexuelle Handlungen mit Abhängigen (Art. 188),männlich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Sexuelle Handlungen mit Abhängigen (Art. 188),männlich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Sexuelle Handlungen mit Abhängigen (Art. 188),männlich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Sexuelle Handlungen mit Abhängigen (Art. 188),männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Sexuelle Handlungen mit Abhängigen (Art. 188),weiblich,Alle,,,,,5,0,5.0,0.0,0.0,0,0,0,0
2017,Sexuelle Handlungen mit Abhängigen (Art. 188),weiblich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Sexuelle Handlungen mit Abhängigen (Art. 188),weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Sexuelle Handlungen mit Abhängigen (Art. 188),weiblich,   Eltern-Kind-Beziehung,,,,,4,0,4.0,0.0,0.0,0,0,0,0
2017,Sexuelle Handlungen mit Abhängigen (Art. 188),weiblich,   andere Verwandtschaftsbeziehung,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2017,Sexuelle Nötigung (Art. 189),Total,Alle,178.0,186.0,7.0,62.0,184,13,39.0,39.0,36.0,42,13,2,0
2017,Sexuelle Nötigung (Art. 189),männlich,Alle,,,,,13,3,4.0,2.0,1.0,1,1,1,0
2017,Sexuelle Nötigung (Art. 189),männlich,   Partnerschaft,,,,,3,X,0.0,0.0,0.0,X,X,X,X
2017,Sexuelle Nötigung (Art. 189),männlich,   ehemalige Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2017,Sexuelle Nötigung (Art. 189),männlich,   Eltern-Kind-Beziehung,,,,,4,2,1.0,1.0,0.0,0,0,0,0
2017,Sexuelle Nötigung (Art. 189),männlich,   andere Verwandtschaftsbeziehung,,,,,5,1,3.0,0.0,0.0,1,0,0,0
2017,Sexuelle Nötigung (Art. 189),weiblich,Alle,,,,,171,10,35.0,37.0,35.0,41,12,1,0
2017,Sexuelle Nötigung (Art. 189),weiblich,   Partnerschaft,,,,,90,0,5.0,25.0,23.0,30,6,1,0
2017,Sexuelle Nötigung (Art. 189),weiblich,   ehemalige Partnerschaft,,,,,48,0,10.0,12.0,10.0,11,5,0,0
2017,Sexuelle Nötigung (Art. 189),weiblich,   Eltern-Kind-Beziehung,,,,,11,2,6.0,2.0,1.0,0,0,0,0
2017,Sexuelle Nötigung (Art. 189),weiblich,   andere Verwandtschaftsbeziehung,,,,,26,8,15.0,0.0,1.0,1,1,0,0
2017,Vergewaltigung (Art. 190),Total,Alle,213.0,216.0,21.0,63.0,211,2,35.0,56.0,70.0,35,10,3,0
2017,Vergewaltigung (Art. 190),männlich,Alle,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Vergewaltigung (Art. 190),männlich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Vergewaltigung (Art. 190),männlich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Vergewaltigung (Art. 190),männlich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Vergewaltigung (Art. 190),männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Vergewaltigung (Art. 190),weiblich,Alle,,,,,211,2,35.0,56.0,70.0,35,10,3,0
2017,Vergewaltigung (Art. 190),weiblich,   Partnerschaft,,,,,122,0,5.0,38.0,46.0,25,6,2,0
2017,Vergewaltigung (Art. 190),weiblich,   ehemalige Partnerschaft,,,,,79,0,18.0,18.0,26.0,13,4,0,0
2017,Vergewaltigung (Art. 190),weiblich,   Eltern-Kind-Beziehung,,,,,8,1,7.0,0.0,0.0,0,0,0,0
2017,Vergewaltigung (Art. 190),weiblich,   andere Verwandtschaftsbeziehung,,,,,14,1,6.0,4.0,2.0,0,0,1,0
2017,Schändung (Art. 191),Total,Alle,20.0,23.0,0.0,5.0,23,6,4.0,3.0,5.0,2,1,2,0
2017,Schändung (Art. 191),männlich,Alle,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2017,Schändung (Art. 191),männlich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Schändung (Art. 191),männlich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Schändung (Art. 191),männlich,   Eltern-Kind-Beziehung,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2017,Schändung (Art. 191),männlich,   andere Verwandtschaftsbeziehung,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2017,Schändung (Art. 191),weiblich,Alle,,,,,21,6,3.0,3.0,4.0,2,1,2,0
2017,Schändung (Art. 191),weiblich,   Partnerschaft,,,,,8,0,1.0,3.0,2.0,1,0,1,0
2017,Schändung (Art. 191),weiblich,   ehemalige Partnerschaft,,,,,4,0,1.0,0.0,2.0,1,0,0,0
2017,Schändung (Art. 191),weiblich,   Eltern-Kind-Beziehung,,,,,5,2,2.0,0.0,0.0,0,0,1,0
2017,Schändung (Art. 191),weiblich,   andere Verwandtschaftsbeziehung,,,,,5,4,0.0,0.0,0.0,0,1,0,0
2017,Ausnützung der Notlage (Art. 193),Total,Alle,1.0,1.0,0.0,1.0,1,X,0.0,0.0,0.0,X,X,X,X
2017,Ausnützung der Notlage (Art. 193),männlich,Alle,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Ausnützung der Notlage (Art. 193),männlich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Ausnützung der Notlage (Art. 193),männlich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Ausnützung der Notlage (Art. 193),männlich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Ausnützung der Notlage (Art. 193),männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Ausnützung der Notlage (Art. 193),weiblich,Alle,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2017,Ausnützung der Notlage (Art. 193),weiblich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Ausnützung der Notlage (Art. 193),weiblich,   ehemalige Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2017,Ausnützung der Notlage (Art. 193),weiblich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Ausnützung der Notlage (Art. 193),weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Sexuelle Belästigungen (Art. 198),Total,Alle,44.0,46.0,0.0,4.0,46,2,11.0,7.0,12.0,9,5,0,0
2017,Sexuelle Belästigungen (Art. 198),männlich,Alle,,,,,4,2,1.0,0.0,0.0,0,1,0,0
2017,Sexuelle Belästigungen (Art. 198),männlich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Sexuelle Belästigungen (Art. 198),männlich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Sexuelle Belästigungen (Art. 198),männlich,   Eltern-Kind-Beziehung,,,,,3,X,0.0,0.0,0.0,X,X,X,X
2017,Sexuelle Belästigungen (Art. 198),männlich,   andere Verwandtschaftsbeziehung,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2017,Sexuelle Belästigungen (Art. 198),weiblich,Alle,,,,,42,0,10.0,7.0,12.0,9,4,0,0
2017,Sexuelle Belästigungen (Art. 198),weiblich,   Partnerschaft,,,,,6,0,0.0,0.0,3.0,2,1,0,0
2017,Sexuelle Belästigungen (Art. 198),weiblich,   ehemalige Partnerschaft,,,,,22,0,4.0,4.0,7.0,6,1,0,0
2017,Sexuelle Belästigungen (Art. 198),weiblich,   Eltern-Kind-Beziehung,,,,,8,0,6.0,0.0,0.0,1,1,0,0
2017,Sexuelle Belästigungen (Art. 198),weiblich,   andere Verwandtschaftsbeziehung,,,,,6,0,0.0,3.0,2.0,0,1,0,0
2017,Strafbare Vorbereitungshandlungen (Art. 260bis),Total,Alle,9.0,11.0,0.0,0.0,10,2,1.0,0.0,3.0,3,0,0,1
2017,Strafbare Vorbereitungshandlungen (Art. 260bis),männlich,Alle,,,,,6,2,0.0,0.0,2.0,1,0,0,1
2017,Strafbare Vorbereitungshandlungen (Art. 260bis),männlich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Strafbare Vorbereitungshandlungen (Art. 260bis),männlich,   ehemalige Partnerschaft,,,,,3,X,0.0,0.0,0.0,X,X,X,X
2017,Strafbare Vorbereitungshandlungen (Art. 260bis),männlich,   Eltern-Kind-Beziehung,,,,,3,X,0.0,0.0,0.0,X,X,X,X
2017,Strafbare Vorbereitungshandlungen (Art. 260bis),männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Strafbare Vorbereitungshandlungen (Art. 260bis),weiblich,Alle,,,,,4,0,1.0,0.0,1.0,2,0,0,0
2017,Strafbare Vorbereitungshandlungen (Art. 260bis),weiblich,   Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2017,Strafbare Vorbereitungshandlungen (Art. 260bis),weiblich,   ehemalige Partnerschaft,,,,,3,X,0.0,0.0,0.0,X,X,X,X
2017,Strafbare Vorbereitungshandlungen (Art. 260bis),weiblich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Strafbare Vorbereitungshandlungen (Art. 260bis),weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2018,Total Häusliche Gewalt,Total,Alle,9787.0,18522.0,236.0,4110.0,10653,543,1189.0,2244.0,2905.0,2168,1072,352,178
2018,Total Häusliche Gewalt,männlich,Alle,,,,,3077,266,377.0,464.0,686.0,613,425,168,78
2018,Total Häusliche Gewalt,männlich,   Partnerschaft,,,,,1270,1,11.0,214.0,403.0,324,206,80,31
2018,Total Häusliche Gewalt,männlich,   ehemalige Partnerschaft,,,,,604,0,11.0,116.0,209.0,165,71,26,6
2018,Total Häusliche Gewalt,männlich,   Eltern-Kind-Beziehung,,,,,798,235,291.0,61.0,26.0,58,76,26,25
2018,Total Häusliche Gewalt,männlich,   andere Verwandtschaftsbeziehung,,,,,494,35,69.0,85.0,67.0,86,91,42,19
2018,Total Häusliche Gewalt,weiblich,Alle,,,,,7576,277,812.0,1780.0,2219.0,1555,647,184,100
2018,Total Häusliche Gewalt,weiblich,   Partnerschaft,,,,,4015,2,110.0,1038.0,1418.0,942,359,92,54
2018,Total Häusliche Gewalt,weiblich,   ehemalige Partnerschaft,,,,,2230,0,156.0,638.0,770.0,488,140,32,5
2018,Total Häusliche Gewalt,weiblich,   Eltern-Kind-Beziehung,,,,,1023,219,421.0,72.0,40.0,124,93,34,19
2018,Total Häusliche Gewalt,weiblich,   andere Verwandtschaftsbeziehung,,,,,614,63,150.0,122.0,83.0,71,69,32,24
2018,Tötungsdelikte vollendet (Art. 111-113/116),Total,Alle,24.0,27.0,0.0,0.0,27,3,1.0,0.0,7.0,5,3,2,6
2018,Tötungsdelikte vollendet (Art. 111-113/116),männlich,Alle,,,,,3,X,0.0,0.0,0.0,X,X,X,X
2018,Tötungsdelikte vollendet (Art. 111-113/116),männlich,   Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2018,Tötungsdelikte vollendet (Art. 111-113/116),männlich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2018,Tötungsdelikte vollendet (Art. 111-113/116),männlich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2018,Tötungsdelikte vollendet (Art. 111-113/116),männlich,   andere Verwandtschaftsbeziehung,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2018,Tötungsdelikte vollendet (Art. 111-113/116),weiblich,Alle,,,,,24,2,0.0,0.0,7.0,5,3,1,6
2018,Tötungsdelikte vollendet (Art. 111-113/116),weiblich,   Partnerschaft,,,,,15,0,0.0,0.0,6.0,4,1,0,4
2018,Tötungsdelikte vollendet (Art. 111-113/116),weiblich,   ehemalige Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2018,Tötungsdelikte vollendet (Art. 111-113/116),weiblich,   Eltern-Kind-Beziehung,,,,,5,1,0.0,0.0,0.0,0,2,1,1
2018,Tötungsdelikte vollendet (Art. 111-113/116),weiblich,   andere Verwandtschaftsbeziehung,,,,,3,X,0.0,0.0,0.0,X,X,X,X
2018,Tötungsdelikte versucht (Art. 111-113/116),Total,Alle,52.0,52.0,52.0,1.0,52,3,4.0,6.0,13.0,14,3,4,5
2018,Tötungsdelikte versucht (Art. 111-113/116),männlich,Alle,,,,,15,0,2.0,2.0,3.0,3,1,1,3
2018,Tötungsdelikte versucht (Art. 111-113/116),männlich,   Partnerschaft,,,,,7,0,0.0,1.0,3.0,2,0,0,1
2018,Tötungsdelikte versucht (Art. 111-113/116),männlich,   ehemalige Partnerschaft,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2018,Tötungsdelikte versucht (Art. 111-113/116),männlich,   Eltern-Kind-Beziehung,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2018,Tötungsdelikte versucht (Art. 111-113/116),männlich,   andere Verwandtschaftsbeziehung,,,,,4,0,2.0,1.0,0.0,0,1,0,0
2018,Tötungsdelikte versucht (Art. 111-113/116),weiblich,Alle,,,,,37,3,2.0,4.0,10.0,11,2,3,2
2018,Tötungsdelikte versucht (Art. 111-113/116),weiblich,   Partnerschaft,,,,,24,0,0.0,4.0,7.0,8,2,2,1
2018,Tötungsdelikte versucht (Art. 111-113/116),weiblich,   ehemalige Partnerschaft,,,,,6,0,0.0,0.0,3.0,2,0,1,0
2018,Tötungsdelikte versucht (Art. 111-113/116),weiblich,   Eltern-Kind-Beziehung,,,,,6,3,2.0,0.0,0.0,0,0,0,1
2018,Tötungsdelikte versucht (Art. 111-113/116),weiblich,   andere Verwandtschaftsbeziehung,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2018,Verleitung und Beihilfe zum Selbstmord (Art. 115),Total,Alle,1.0,1.0,1.0,1.0,1,X,0.0,0.0,0.0,X,X,X,X
2018,Verleitung und Beihilfe zum Selbstmord (Art. 115),männlich,Alle,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2018,Verleitung und Beihilfe zum Selbstmord (Art. 115),männlich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2018,Verleitung und Beihilfe zum Selbstmord (Art. 115),männlich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2018,Verleitung und Beihilfe zum Selbstmord (Art. 115),männlich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2018,Verleitung und Beihilfe zum Selbstmord (Art. 115),männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
