Jahr,Delikt,Geschlecht,Beziehungsart,Fälle,Straftaten_Total,davon_versucht,davon_mehrfach,Anzahl_beschuldigter_Personen_Total,<10 Jahre,10 - 19 Jahre,20 - 29 Jahre,30 - 39 Jahre,40 - 49 Jahre,50 - 59 Jahre,60 - 69 Jahre,70 Jahre und +
2024,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),männlich,   andere Verwandtschaftsbeziehung,,,,,4,0,0.0,0.0,1.0,2,0,0,1
2024,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),weiblich,Alle,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2024,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),weiblich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),weiblich,   Eltern-Kind-Beziehung,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2024,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Üble Nachrede (Art. 173),Total,Alle,312.0,318.0,1.0,20.0,322,0,8.0,40.0,95.0,93,47,28,11
2024,Üble Nachrede (Art. 173),männlich,Alle,,,,,170,0,4.0,11.0,51.0,52,29,16,7
2024,Üble Nachrede (Art. 173),männlich,   Partnerschaft,,,,,34,0,0.0,1.0,13.0,9,7,4,0
2024,Üble Nachrede (Art. 173),männlich,   ehemalige Partnerschaft,,,,,108,0,3.0,9.0,33.0,36,18,8,1
2024,Üble Nachrede (Art. 173),männlich,   Eltern-Kind-Beziehung,,,,,5,0,0.0,0.0,1.0,2,1,0,1
2024,Üble Nachrede (Art. 173),männlich,   andere Verwandtschaftsbeziehung,,,,,30,0,1.0,1.0,6.0,9,4,4,5
2024,Üble Nachrede (Art. 173),weiblich,Alle,,,,,152,0,4.0,29.0,44.0,41,18,12,4
2024,Üble Nachrede (Art. 173),weiblich,   Partnerschaft,,,,,25,0,0.0,8.0,12.0,4,0,1,0
2024,Üble Nachrede (Art. 173),weiblich,   ehemalige Partnerschaft,,,,,94,0,3.0,19.0,28.0,31,10,3,0
2024,Üble Nachrede (Art. 173),weiblich,   Eltern-Kind-Beziehung,,,,,3,X,0.0,0.0,0.0,X,X,X,X
2024,Üble Nachrede (Art. 173),weiblich,   andere Verwandtschaftsbeziehung,,,,,32,0,0.0,3.0,5.0,6,7,8,3
2024,Verleumdung (Art. 174),Total,Alle,289.0,301.0,1.0,20.0,299,0,8.0,40.0,99.0,80,45,21,6
2024,Verleumdung (Art. 174),männlich,Alle,,,,,151,0,3.0,24.0,46.0,38,23,14,3
2024,Verleumdung (Art. 174),männlich,   Partnerschaft,,,,,19,0,1.0,5.0,5.0,4,1,3,0
2024,Verleumdung (Art. 174),männlich,   ehemalige Partnerschaft,,,,,101,0,1.0,13.0,37.0,30,14,6,0
2024,Verleumdung (Art. 174),männlich,   Eltern-Kind-Beziehung,,,,,8,0,1.0,0.0,1.0,2,1,2,1
2024,Verleumdung (Art. 174),männlich,   andere Verwandtschaftsbeziehung,,,,,29,0,0.0,6.0,6.0,3,8,4,2
2024,Verleumdung (Art. 174),weiblich,Alle,,,,,148,0,5.0,16.0,53.0,42,22,7,3
2024,Verleumdung (Art. 174),weiblich,   Partnerschaft,,,,,24,0,0.0,4.0,15.0,5,0,0,0
2024,Verleumdung (Art. 174),weiblich,   ehemalige Partnerschaft,,,,,99,0,3.0,12.0,40.0,33,9,2,0
2024,Verleumdung (Art. 174),weiblich,   Eltern-Kind-Beziehung,,,,,10,0,2.0,0.0,0.0,1,3,3,1
2024,Verleumdung (Art. 174),weiblich,   andere Verwandtschaftsbeziehung,,,,,19,0,0.0,0.0,0.0,4,10,3,2
2024,Beschimpfung (Art. 177),Total,Alle,3556.0,4143.0,0.0,1030.0,3841,0,133.0,651.0,1308.0,1014,517,158,60
2024,Beschimpfung (Art. 177),männlich,Alle,,,,,2940,0,104.0,470.0,1000.0,779,414,124,49
2024,Beschimpfung (Art. 177),männlich,   Partnerschaft,,,,,1627,0,22.0,233.0,574.0,459,239,68,32
2024,Beschimpfung (Art. 177),männlich,   ehemalige Partnerschaft,,,,,1017,0,32.0,179.0,396.0,249,129,25,7
2024,Beschimpfung (Art. 177),männlich,   Eltern-Kind-Beziehung,,,,,289,0,44.0,31.0,43.0,97,48,20,6
2024,Beschimpfung (Art. 177),männlich,   andere Verwandtschaftsbeziehung,,,,,207,0,19.0,41.0,47.0,40,34,20,6
2024,Beschimpfung (Art. 177),weiblich,Alle,,,,,901,0,29.0,181.0,308.0,235,103,34,11
2024,Beschimpfung (Art. 177),weiblich,   Partnerschaft,,,,,488,0,7.0,102.0,179.0,137,45,11,7
2024,Beschimpfung (Art. 177),weiblich,   ehemalige Partnerschaft,,,,,229,0,6.0,52.0,84.0,59,22,6,0
2024,Beschimpfung (Art. 177),weiblich,   Eltern-Kind-Beziehung,,,,,116,0,11.0,13.0,36.0,31,17,8,0
2024,Beschimpfung (Art. 177),weiblich,   andere Verwandtschaftsbeziehung,,,,,102,0,7.0,19.0,22.0,20,20,10,4
2024,Missbrauch einer Fernmeldeanlage (Art. 179septies),Total,Alle,517.0,526.0,1.0,121.0,489,0,15.0,94.0,168.0,125,58,24,5
2024,Missbrauch einer Fernmeldeanlage (Art. 179septies),männlich,Alle,,,,,416,0,14.0,80.0,142.0,111,48,17,4
2024,Missbrauch einer Fernmeldeanlage (Art. 179septies),männlich,   Partnerschaft,,,,,99,0,5.0,22.0,20.0,35,12,4,1
2024,Missbrauch einer Fernmeldeanlage (Art. 179septies),männlich,   ehemalige Partnerschaft,,,,,311,0,11.0,56.0,123.0,74,36,10,1
2024,Missbrauch einer Fernmeldeanlage (Art. 179septies),männlich,   Eltern-Kind-Beziehung,,,,,20,0,0.0,4.0,4.0,7,1,2,2
2024,Missbrauch einer Fernmeldeanlage (Art. 179septies),männlich,   andere Verwandtschaftsbeziehung,,,,,7,0,0.0,1.0,1.0,3,1,1,0
2024,Missbrauch einer Fernmeldeanlage (Art. 179septies),weiblich,Alle,,,,,73,0,1.0,14.0,26.0,14,10,7,1
2024,Missbrauch einer Fernmeldeanlage (Art. 179septies),weiblich,   Partnerschaft,,,,,11,0,0.0,1.0,6.0,1,3,0,0
2024,Missbrauch einer Fernmeldeanlage (Art. 179septies),weiblich,   ehemalige Partnerschaft,,,,,47,0,1.0,9.0,16.0,12,5,4,0
2024,Missbrauch einer Fernmeldeanlage (Art. 179septies),weiblich,   Eltern-Kind-Beziehung,,,,,5,0,0.0,1.0,1.0,1,1,1,0
2024,Missbrauch einer Fernmeldeanlage (Art. 179septies),weiblich,   andere Verwandtschaftsbeziehung,,,,,11,0,0.0,3.0,3.0,0,1,3,1
2024,Drohung (Art. 180),Total,Alle,3818.0,4196.0,7.0,904.0,3813,0,118.0,597.0,1256.0,1065,516,180,81
2024,Drohung (Art. 180),männlich,Alle,,,,,3229,0,99.0,496.0,1053.0,905,443,159,74
2024,Drohung (Art. 180),männlich,   Partnerschaft,,,,,1739,0,15.0,231.0,575.0,514,267,91,46
2024,Drohung (Art. 180),männlich,   ehemalige Partnerschaft,,,,,1122,0,33.0,193.0,423.0,300,126,33,14
2024,Drohung (Art. 180),männlich,   Eltern-Kind-Beziehung,,,,,328,0,40.0,45.0,58.0,100,52,19,14
2024,Drohung (Art. 180),männlich,   andere Verwandtschaftsbeziehung,,,,,281,0,18.0,55.0,78.0,60,38,26,6
2024,Drohung (Art. 180),weiblich,Alle,,,,,584,0,19.0,101.0,203.0,160,73,21,7
2024,Drohung (Art. 180),weiblich,   Partnerschaft,,,,,308,0,1.0,54.0,120.0,85,35,10,3
2024,Drohung (Art. 180),weiblich,   ehemalige Partnerschaft,,,,,151,0,4.0,27.0,56.0,41,18,5,0
2024,Drohung (Art. 180),weiblich,   Eltern-Kind-Beziehung,,,,,77,0,11.0,8.0,22.0,22,9,4,1
2024,Drohung (Art. 180),weiblich,   andere Verwandtschaftsbeziehung,,,,,66,0,3.0,12.0,15.0,18,12,3,3
2024,Nötigung (Art. 181),Total,Alle,1018.0,1072.0,73.0,160.0,1007,0,29.0,184.0,336.0,256,141,41,20
2024,Nötigung (Art. 181),männlich,Alle,,,,,862,0,26.0,163.0,287.0,221,114,35,16
2024,Nötigung (Art. 181),männlich,   Partnerschaft,,,,,395,0,8.0,71.0,136.0,111,51,13,5
2024,Nötigung (Art. 181),männlich,   ehemalige Partnerschaft,,,,,398,0,11.0,88.0,142.0,94,48,12,3
2024,Nötigung (Art. 181),männlich,   Eltern-Kind-Beziehung,,,,,64,0,5.0,4.0,13.0,22,12,4,4
2024,Nötigung (Art. 181),männlich,   andere Verwandtschaftsbeziehung,,,,,44,0,5.0,7.0,5.0,7,8,7,5
2024,Nötigung (Art. 181),weiblich,Alle,,,,,145,0,3.0,21.0,49.0,35,27,6,4
2024,Nötigung (Art. 181),weiblich,   Partnerschaft,,,,,51,0,0.0,11.0,20.0,12,5,1,2
2024,Nötigung (Art. 181),weiblich,   ehemalige Partnerschaft,,,,,56,0,1.0,6.0,17.0,17,13,2,0
2024,Nötigung (Art. 181),weiblich,   Eltern-Kind-Beziehung,,,,,29,0,1.0,3.0,13.0,5,6,1,0
2024,Nötigung (Art. 181),weiblich,   andere Verwandtschaftsbeziehung,,,,,16,0,1.0,2.0,3.0,2,4,2,2
2024,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",Total,Alle,4.0,4.0,1.0,0.0,5,0,0.0,1.0,0.0,3,1,0,0
2024,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",männlich,Alle,,,,,4,0,0.0,1.0,0.0,2,1,0,0
2024,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",männlich,   Partnerschaft,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2024,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",männlich,   ehemalige Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2024,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",männlich,   Eltern-Kind-Beziehung,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2024,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",weiblich,Alle,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2024,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",weiblich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",weiblich,   Eltern-Kind-Beziehung,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2024,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Freiheitsberaubung und Entführung (Art. 183),Total,Alle,120.0,125.0,6.0,13.0,123,0,4.0,29.0,35.0,35,17,3,0
2024,Freiheitsberaubung und Entführung (Art. 183),männlich,Alle,,,,,100,0,4.0,27.0,30.0,27,10,2,0
2024,Freiheitsberaubung und Entführung (Art. 183),männlich,   Partnerschaft,,,,,59,0,2.0,15.0,19.0,16,6,1,0
2024,Freiheitsberaubung und Entführung (Art. 183),männlich,   ehemalige Partnerschaft,,,,,28,0,0.0,12.0,10.0,6,0,0,0
2024,Freiheitsberaubung und Entführung (Art. 183),männlich,   Eltern-Kind-Beziehung,,,,,12,0,0.0,0.0,1.0,7,4,0,0
2024,Freiheitsberaubung und Entführung (Art. 183),männlich,   andere Verwandtschaftsbeziehung,,,,,4,0,2.0,1.0,0.0,0,0,1,0
2024,Freiheitsberaubung und Entführung (Art. 183),weiblich,Alle,,,,,23,0,0.0,2.0,5.0,8,7,1,0
2024,Freiheitsberaubung und Entführung (Art. 183),weiblich,   Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2024,Freiheitsberaubung und Entführung (Art. 183),weiblich,   ehemalige Partnerschaft,,,,,4,0,0.0,1.0,1.0,1,1,0,0
2024,Freiheitsberaubung und Entführung (Art. 183),weiblich,   Eltern-Kind-Beziehung,,,,,15,0,0.0,1.0,3.0,7,4,0,0
2024,Freiheitsberaubung und Entführung (Art. 183),weiblich,   andere Verwandtschaftsbeziehung,,,,,3,X,0.0,0.0,0.0,X,X,X,X
2024,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),Total,Alle,5.0,5.0,0.0,0.0,6,0,0.0,3.0,2.0,0,0,1,0
2024,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),männlich,Alle,,,,,3,X,0.0,0.0,0.0,X,X,X,X
2024,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),männlich,   Partnerschaft,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2024,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),männlich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),männlich,   Eltern-Kind-Beziehung,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2024,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),weiblich,Alle,,,,,3,X,0.0,0.0,0.0,X,X,X,X
2024,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),weiblich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),weiblich,   ehemalige Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2024,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),weiblich,   Eltern-Kind-Beziehung,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2024,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Geiselnahme (Art. 185),Total,Alle,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0
2024,Geiselnahme (Art. 185),männlich,Alle,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Geiselnahme (Art. 185),männlich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Geiselnahme (Art. 185),männlich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Geiselnahme (Art. 185),männlich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Geiselnahme (Art. 185),männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Geiselnahme (Art. 185),weiblich,Alle,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Geiselnahme (Art. 185),weiblich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Geiselnahme (Art. 185),weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Geiselnahme (Art. 185),weiblich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Geiselnahme (Art. 185),weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Sexuelle Handlungen mit Kindern (Art. 187),Total,Alle,328.0,370.0,4.0,114.0,323,1,63.0,30.0,73.0,86,38,21,11
2024,Sexuelle Handlungen mit Kindern (Art. 187),männlich,Alle,,,,,305,1,60.0,29.0,68.0,81,36,19,11
2024,Sexuelle Handlungen mit Kindern (Art. 187),männlich,   Partnerschaft,,,,,19,0,10.0,7.0,1.0,1,0,0,0
2024,Sexuelle Handlungen mit Kindern (Art. 187),männlich,   ehemalige Partnerschaft,,,,,17,0,13.0,3.0,1.0,0,0,0,0
2024,Sexuelle Handlungen mit Kindern (Art. 187),männlich,   Eltern-Kind-Beziehung,,,,,160,0,0.0,6.0,52.0,64,28,9,1
2024,Sexuelle Handlungen mit Kindern (Art. 187),männlich,   andere Verwandtschaftsbeziehung,,,,,114,1,37.0,15.0,16.0,16,8,10,11
2024,Sexuelle Handlungen mit Kindern (Art. 187),weiblich,Alle,,,,,18,0,3.0,1.0,5.0,5,2,2,0
2024,Sexuelle Handlungen mit Kindern (Art. 187),weiblich,   Partnerschaft,,,,,3,X,0.0,0.0,0.0,X,X,X,X
2024,Sexuelle Handlungen mit Kindern (Art. 187),weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Sexuelle Handlungen mit Kindern (Art. 187),weiblich,   Eltern-Kind-Beziehung,,,,,9,0,0.0,0.0,3.0,4,2,0,0
2024,Sexuelle Handlungen mit Kindern (Art. 187),weiblich,   andere Verwandtschaftsbeziehung,,,,,6,0,1.0,0.0,2.0,1,0,2,0
2024,Sexuelle Handlungen mit Abhängigen (Art. 188),Total,Alle,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0
2024,Sexuelle Handlungen mit Abhängigen (Art. 188),männlich,Alle,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Sexuelle Handlungen mit Abhängigen (Art. 188),männlich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Sexuelle Handlungen mit Abhängigen (Art. 188),männlich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Sexuelle Handlungen mit Abhängigen (Art. 188),männlich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Sexuelle Handlungen mit Abhängigen (Art. 188),männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Sexuelle Handlungen mit Abhängigen (Art. 188),weiblich,Alle,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Sexuelle Handlungen mit Abhängigen (Art. 188),weiblich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Sexuelle Handlungen mit Abhängigen (Art. 188),weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Sexuelle Handlungen mit Abhängigen (Art. 188),weiblich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Sexuelle Handlungen mit Abhängigen (Art. 188),weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Sexueller Übergriff und sexuelle Nötigung (Art. 189)*,Total,Alle,198.0,211.0,6.0,61.0,199,1,33.0,25.0,48.0,54,22,11,5
2024,Sexueller Übergriff und sexuelle Nötigung (Art. 189)*,männlich,Alle,,,,,192,1,31.0,23.0,47.0,52,22,11,5
2024,Sexueller Übergriff und sexuelle Nötigung (Art. 189)*,männlich,   Partnerschaft,,,,,101,0,7.0,14.0,27.0,35,12,6,0
2024,Sexueller Übergriff und sexuelle Nötigung (Art. 189)*,männlich,   ehemalige Partnerschaft,,,,,42,0,9.0,7.0,9.0,9,7,1,0
2024,Sexueller Übergriff und sexuelle Nötigung (Art. 189)*,männlich,   Eltern-Kind-Beziehung,,,,,20,0,0.0,0.0,5.0,9,3,2,1
2024,Sexueller Übergriff und sexuelle Nötigung (Art. 189)*,männlich,   andere Verwandtschaftsbeziehung,,,,,33,1,15.0,2.0,6.0,2,1,2,4
2024,Sexueller Übergriff und sexuelle Nötigung (Art. 189)*,weiblich,Alle,,,,,7,0,2.0,2.0,1.0,2,0,0,0
2024,Sexueller Übergriff und sexuelle Nötigung (Art. 189)*,weiblich,   Partnerschaft,,,,,4,0,1.0,1.0,0.0,2,0,0,0
2024,Sexueller Übergriff und sexuelle Nötigung (Art. 189)*,weiblich,   ehemalige Partnerschaft,,,,,3,X,0.0,0.0,0.0,X,X,X,X
2024,Sexueller Übergriff und sexuelle Nötigung (Art. 189)*,weiblich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Sexueller Übergriff und sexuelle Nötigung (Art. 189)*,weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Vergewaltigung (Art. 190),Total,Alle,469.0,480.0,23.0,157.0,468,0,53.0,85.0,120.0,127,62,18,3
2024,Vergewaltigung (Art. 190),männlich,Alle,,,,,466,0,53.0,85.0,119.0,127,61,18,3
2024,Vergewaltigung (Art. 190),männlich,   Partnerschaft,,,,,268,0,20.0,46.0,70.0,81,35,14,2
2024,Vergewaltigung (Art. 190),männlich,   ehemalige Partnerschaft,,,,,162,0,22.0,33.0,44.0,43,18,2,0
2024,Vergewaltigung (Art. 190),männlich,   Eltern-Kind-Beziehung,,,,,25,0,0.0,1.0,7.0,7,8,2,0
2024,Vergewaltigung (Art. 190),männlich,   andere Verwandtschaftsbeziehung,,,,,26,0,12.0,6.0,1.0,3,3,0,1
2024,Vergewaltigung (Art. 190),weiblich,Alle,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2024,Vergewaltigung (Art. 190),weiblich,   Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2024,Vergewaltigung (Art. 190),weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Vergewaltigung (Art. 190),weiblich,   Eltern-Kind-Beziehung,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2024,Vergewaltigung (Art. 190),weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Missbrauch einer urteilsunfähigen oder zum Widerstand unfähigen Person (Art. 191)**,Total,Alle,54.0,55.0,0.0,8.0,52,0,6.0,9.0,16.0,12,5,3,1
2024,Missbrauch einer urteilsunfähigen oder zum Widerstand unfähigen Person (Art. 191)**,männlich,Alle,,,,,51,0,6.0,9.0,15.0,12,5,3,1
2024,Missbrauch einer urteilsunfähigen oder zum Widerstand unfähigen Person (Art. 191)**,männlich,   Partnerschaft,,,,,21,0,0.0,6.0,6.0,6,3,0,0
2024,Missbrauch einer urteilsunfähigen oder zum Widerstand unfähigen Person (Art. 191)**,männlich,   ehemalige Partnerschaft,,,,,17,0,4.0,4.0,4.0,4,1,0,0
2024,Missbrauch einer urteilsunfähigen oder zum Widerstand unfähigen Person (Art. 191)**,männlich,   Eltern-Kind-Beziehung,,,,,7,0,0.0,0.0,3.0,2,1,0,1
2024,Missbrauch einer urteilsunfähigen oder zum Widerstand unfähigen Person (Art. 191)**,männlich,   andere Verwandtschaftsbeziehung,,,,,7,0,2.0,0.0,2.0,0,0,3,0
2024,Missbrauch einer urteilsunfähigen oder zum Widerstand unfähigen Person (Art. 191)**,weiblich,Alle,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2024,Missbrauch einer urteilsunfähigen oder zum Widerstand unfähigen Person (Art. 191)**,weiblich,   Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2024,Missbrauch einer urteilsunfähigen oder zum Widerstand unfähigen Person (Art. 191)**,weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Missbrauch einer urteilsunfähigen oder zum Widerstand unfähigen Person (Art. 191)**,weiblich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Missbrauch einer urteilsunfähigen oder zum Widerstand unfähigen Person (Art. 191)**,weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Ausnützung einer Notlage oder Abhängigkeit (Art. 193)***,Total,Alle,4.0,6.0,0.0,1.0,4,0,0.0,1.0,1.0,1,1,0,0
2024,Ausnützung einer Notlage oder Abhängigkeit (Art. 193)***,männlich,Alle,,,,,3,X,0.0,0.0,0.0,X,X,X,X
2024,Ausnützung einer Notlage oder Abhängigkeit (Art. 193)***,männlich,   Partnerschaft,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2024,Ausnützung einer Notlage oder Abhängigkeit (Art. 193)***,männlich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Ausnützung einer Notlage oder Abhängigkeit (Art. 193)***,männlich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Ausnützung einer Notlage oder Abhängigkeit (Art. 193)***,männlich,   andere Verwandtschaftsbeziehung,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2024,Ausnützung einer Notlage oder Abhängigkeit (Art. 193)***,weiblich,Alle,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2024,Ausnützung einer Notlage oder Abhängigkeit (Art. 193)***,weiblich,   Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2024,Ausnützung einer Notlage oder Abhängigkeit (Art. 193)***,weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Ausnützung einer Notlage oder Abhängigkeit (Art. 193)***,weiblich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Ausnützung einer Notlage oder Abhängigkeit (Art. 193)***,weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Sexuelle Belästigungen (Art. 198),Total,Alle,108.0,113.0,0.0,20.0,107,0,5.0,15.0,35.0,30,16,3,3
2024,Sexuelle Belästigungen (Art. 198),männlich,Alle,,,,,104,0,5.0,15.0,34.0,29,16,2,3
2024,Sexuelle Belästigungen (Art. 198),männlich,   Partnerschaft,,,,,34,0,2.0,4.0,13.0,11,3,0,1
2024,Sexuelle Belästigungen (Art. 198),männlich,   ehemalige Partnerschaft,,,,,48,0,1.0,11.0,15.0,8,10,1,2
2024,Sexuelle Belästigungen (Art. 198),männlich,   Eltern-Kind-Beziehung,,,,,14,0,0.0,0.0,4.0,7,3,0,0
2024,Sexuelle Belästigungen (Art. 198),männlich,   andere Verwandtschaftsbeziehung,,,,,14,0,2.0,0.0,4.0,6,0,1,1
2024,Sexuelle Belästigungen (Art. 198),weiblich,Alle,,,,,3,X,0.0,0.0,0.0,X,X,X,X
2024,Sexuelle Belästigungen (Art. 198),weiblich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Sexuelle Belästigungen (Art. 198),weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2024,Sexuelle Belästigungen (Art. 198),weiblich,   Eltern-Kind-Beziehung,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2024,Sexuelle Belästigungen (Art. 198),weiblich,   andere Verwandtschaftsbeziehung,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2024,Strafbare Vorbereitungshandlungen (Art. 260bis),Total,Alle,8.0,12.0,0.0,0.0,8,0,0.0,3.0,3.0,1,1,0,0
2024,Strafbare Vorbereitungshandlungen (Art. 260bis),männlich,Alle,,,,,6,0,0.0,2.0,2.0,1,1,0,0
